Product Name,Brand Name,Price,Rating,Reviews,Review Votes,Sentiments,neg,neu,pos,compound,review_length
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,working fine problem bought gift wifeshe love extra memory called verizon wireless prior togetting phone vw learned use computerand itunes encrypted backup restore itunes backup using computer tothis new phone encrypted backup old bgiphone password photo etc restored new iphoneand finally wife dial give new phonesmeid number new phone excellent wife happy thatmakes happy,0.0,1,0.037,0.606,0.357,0.969,373
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,delivered time worked great box complaint,0.0,1,0.214,0.388,0.398,0.4404,41
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,good,0.0,1,0.0,0.0,1.0,0.4404,4
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,4,phone arriving week later expected everything great,0.0,1,0.0,0.594,0.406,0.6249,51
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,4,great shape battery doesnt hold good,0.0,1,0.229,0.381,0.39,0.4007,36
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,1,first great lasted month dock broke apple told get new phone,1.0,1,0.176,0.566,0.258,0.3182,60
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,bought gig meet requirement also good phone,0.0,1,0.0,0.674,0.326,0.4404,43
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,apple iphone even better could imagined great shape totally satisfied purchase seller concern fedx left package chair facing parking lot live instead placing package behind chair one could seen satisfied customer surely recommend using amazon future purchase king,0.0,1,0.0,0.604,0.396,0.96,263
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,4,though starting show age iphone really solid overall device price point great entry level phone considering switching iphone dont want roped long contract highly recommend device also purchasing used amazon warehouse store,1.0,1,0.032,0.698,0.271,0.8506,222
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,2,phone wereprobably fine problem advertised new warranty expired mind negates new status fact used could false advertisement alsomuch expensive circumstance,1.0,0,0.12,0.8,0.08,-0.2263,155
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,thx purchaseit saved upgrade ifive whatever current version isthis give year breathing room,0.0,1,0.0,0.675,0.325,0.6486,91
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,great phone arguably best iphone date sc pale comparison build ease use perfect design improve dont,1.0,1,0.068,0.34,0.592,0.9468,99
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,cosmetic flawless came iphone box accessory short term difficulty registering verizon quickly handled technician set verizons paymonthly plan short term use indicates obvious problem battery life working iphone find unfortunate apple seems take consideration low vision user making change io seller willing answer question could important realize purchasing new product like iphone depends much seller product,1.0,0,0.15,0.708,0.142,-0.1531,409
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,worked advertised hope everyone good experience problem shown phone week use,0.0,1,0.164,0.485,0.352,0.4767,76
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,trading confusing email back forth finally figured address knew hard find phone excellent people persistent thanks new phone,0.0,1,0.138,0.586,0.276,0.6486,124
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,4,phone great condition function well problem battery life given buy used phone previous owner likely wore good buy phone also shipped extreamly fast,4.0,1,0.088,0.617,0.295,0.7506,147
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,2,sending phone back return full refund high hope phone would work pageplus celluar unfortunately week received mic started malfunction point could hear people put speaker phone wish would worked price great,7.0,1,0.061,0.691,0.248,0.8074,205
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,phone awesomeuntil shattered one could believe price paid satisfied order tin another soon,0.0,0,0.183,0.651,0.166,-0.0772,90
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,iphone gb memory everything thought would arrived perfect working order price great,0.0,1,0.0,0.562,0.438,0.8316,83
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,3,would gave five star phone looked great issue still attached previous owner itunes account unable activate phone,0.0,1,0.0,0.796,0.204,0.6249,112
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,awesome iphone appreciate amount gig hold look forward larger screen,0.0,1,0.0,0.541,0.459,0.7783,68
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,came time described,0.0,0,0.0,1.0,0.0,0.0,19
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,best phone ive ever owned,0.0,1,0.0,0.488,0.512,0.6369,25
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,gb hated downgrade tracfone wouldnt support fine dont know upgrade first place perfectly capable phone,0.0,0,0.324,0.402,0.274,-0.0644,102
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,item expected,0.0,0,0.0,1.0,0.0,0.0,13
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,like store music video watch go somewhere wait someone enough room apps,0.0,1,0.0,0.815,0.185,0.3612,71
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,phone advertised using tracfone seems well love phone happy happy iphone supporting mpoints phone great,0.0,1,0.0,0.303,0.697,0.967,103
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,phone great condition great price,0.0,1,0.0,0.268,0.732,0.8481,33
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,3,knew phone used aware would many scratch chipped glass shouldve mentioned,0.0,0,0.0,1.0,0.0,0.0,73
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,1,paid usual assured new phone however received old refurbished cell phone instead waste time,1.0,0,0.162,0.694,0.145,-0.0772,91
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,1,microphone work took apple store said replace returning phone,1.0,0,0.0,1.0,0.0,0.0,61
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,quick delivery great phone exactly described good price,0.0,1,0.0,0.462,0.538,0.7906,55
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,awesome phone took getting used io great device please fast arrived powerful communication knocked park one,0.0,1,0.0,0.474,0.526,0.9231,107
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,4,good job,0.0,1,0.0,0.256,0.744,0.4404,8
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,traded gb gb made life easier plenty memory picture music document without delete something save picture,0.0,1,0.135,0.721,0.144,0.0444,104
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,2,purchased three phone family phone advertised brand new disappointed find actually used phone ranging month two year prior use activating verizon decided keep two phone working well return son phone started experiencing error immediately went apple genius bar said return phone logic board tampered suspected problem cpu well believed purchasing three new phone kid wasnt truth,0.0,0,0.189,0.747,0.064,-0.7999,377
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,2,purchased used phone advertised like new although phone arrived original packaging external appearance iwere advertised phone receiver volume low practical purpose unusable diagnostic apple store resulted conclusion internal receiver speaker defective repairable warranty apple offered exchange suggested consult carrier end killer music device phone useless caveat emptor,0.0,0,0.209,0.708,0.083,-0.8074,372
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,going review iphone sthere million review cant add anything love phone ordered iphone gb black verizon version amazon warehouse deal described like new new shrink wrapped apple box accessory box well able switch old samsung stratosphere grandfathered unlimited data plan online verizon website problem able keep data plan phone day great thank amazon warehouse deal,3.0,1,0.09,0.695,0.216,0.7602,365
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,know description say may scratched wear got phone early looked brand new got phone three day early scratch appears fresh box nothing good thing say phone look work great thank rebound,2.0,1,0.063,0.705,0.232,0.7575,183
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,teenaged daughter loved iphone gb storage music photo wait phone right perfect solution get upgrade storage gb get siri without switching iphone save u huge cost new phone doesnt want keep version iphone lovesimportantbe sure check specific item detail make sure phone youre buying right one carrier lucky phone bought said verizon description took u minute get authorized replacement verizon account consider asking seller imei number found generalaboutimei confirm phone work stolen buy purchase take longer guarantee receive phone workhopefully purchase successful like,11.0,1,0.068,0.649,0.283,0.9645,572
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,3,expecting phone better condition received one speaker doesnt work pretty big dent along edge phone,9.0,1,0.142,0.702,0.157,0.0701,98
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,first iphone bought droid phone started acting crazy losing memory deleting photo love phone ipad purchasing phone difficulty making switch droid iphone need io update havent time download yet,3.0,0,0.202,0.683,0.115,-0.296,192
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,work hoped xpert kid made tough start work great look great,1.0,1,0.078,0.363,0.56,0.8834,59
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,phone everything advertised glad able purchase phone reasonable price,1.0,1,0.0,0.727,0.273,0.4588,69
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,user interface well done intuitive really like bright screen vivid screendown side expensive,0.0,1,0.0,0.553,0.447,0.7947,92
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,good recommend came bit slow charm thanks congratulate taste good seller,0.0,1,0.0,0.226,0.774,0.9442,72
Apple iPhone 4S 64GB (Black) - Verizon,Apple,114.0,5,first iphone stolen knew wanted another one afraid purchase online disappointed phone great shape working brilliantly thanks,5.0,1,0.215,0.41,0.375,0.6908,124
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,3,ok seller item,0.0,1,0.0,0.476,0.524,0.296,14
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,5,still working,0.0,0,0.0,1.0,0.0,0.0,13
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,5,recommended stuff n recommended seller,1.0,1,0.0,0.357,0.643,0.3818,38
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,5,excelente,0.0,0,0.0,1.0,0.0,0.0,9
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,5,excellent,0.0,1,0.0,0.0,1.0,0.5719,9
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,1,advertised unlockedcouldnt activate itunes got error message suggested go nearest apple storedid thatstore confirmed phone locked verizon also advised return neither screen glass genuine apple good qualty fake two u recognize even though iphone,1.0,0,0.15,0.775,0.075,-0.4404,244
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,5,love extremely happy purchase,0.0,1,0.0,0.196,0.804,0.8479,29
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,1,give damn money back,0.0,0,0.474,0.526,0.0,-0.4019,20
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,5,love,0.0,1,0.0,0.0,1.0,0.6369,4
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,1,iphone came unsealed wifi bluetooth work also keep freezing slow went apple store get fixed since new phone warranty told warranty expired phone new,1.0,0,0.057,0.943,0.0,-0.1027,148
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,5,got iphone gb factory unlocked using germany soon get simcard im excited using phone well fast delivery good service,0.0,1,0.0,0.684,0.316,0.7506,116
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,1,im disappointedi boughut iphne spent almos dollar new one nov workingi took apple store fix change serial number show thah phone old warrantywaht shoul,0.0,1,0.0,0.947,0.053,0.0772,151
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,5,exactly waht expected direct replacemento another one extra good thing say one came factory unlocked promised work perfect highly recommended,0.0,1,0.0,0.588,0.412,0.8805,141
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,4,xmas gift promised son loved happy receive thank quick delivery,0.0,1,0.0,0.244,0.756,0.9382,63
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,5,come home time nice cell phone like cell phone greet,0.0,1,0.0,0.479,0.521,0.765,52
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,5,always kind kept touch whatever needed order helped everything great,0.0,1,0.0,0.516,0.484,0.8176,68
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,4,phone work great complaint phone tried get apple care phone customer service told serial number registered dealer broken non repairable unable get apple care,0.0,1,0.151,0.513,0.336,0.7579,157
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,5,product interesting good product good factory product help complete anything important product,0.0,1,0.0,0.35,0.65,0.9001,94
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,5,excelente equipo e un tremendo telefono encanta mi iphone puedo hacer de todo con el por la capacidad que tiene,0.0,0,0.0,1.0,0.0,0.0,111
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,5,word describe iphone amazing dont buy storage gb totally necessaryif want enjoy feature iphone,0.0,1,0.0,0.554,0.446,0.8335,94
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,5,love phone gb storage ask cherish one,0.0,1,0.0,0.424,0.576,0.7783,37
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,5,ok live abroad took time decide wether buy thing internet see worksthank,2.0,1,0.0,0.833,0.167,0.296,72
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,5,bought product friend ghana word quote perfectly perfect shipping came time expected component factory unlocked true recommend anybody oversea looking buying iphone factory unlocked company,4.0,1,0.0,0.549,0.451,0.9468,189
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,5,box came selaed yet saw fingerprint screen make doubt device seem like bran new except think used anyways working perfectly venezuela digitel movistar unlocked looking recommend seller telephone work fantastic batery drain fast using like skype long skype call receive tone email daily,6.0,1,0.046,0.675,0.279,0.9153,285
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,5,excelente coloque mi sim card segui instrucciones del iphone funciono de inmediato sin errores se adapto la operadoras de venezuela sin complicaciones e tenido blackberry por aos se dao opte por comprar el iphone sin duda alguna fue la mejor decision el telefono e el mejor del mundo recomiendo al vendedor,2.0,0,0.19,0.81,0.0,-0.8957,306
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,5,qatar new iphone factory unlocked something unbelievable use middle east europe u anywhere battery totally different iphone everything look like new iphone si recommend company since price iphone cheaper middle east price u,13.0,1,0.0,0.805,0.195,0.7003,223
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,5,happy phone,0.0,1,0.0,0.213,0.787,0.5719,11
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,5,first smart phone meet expectation worried would overwhelmed apps feature actually really easy use,2.0,1,0.114,0.518,0.368,0.5984,98
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,5,phone awesome scratch front back clean also product work flawlessly issue minor contacted seller responded quickly helped solve issue good customer service customer service phone flawless work well besides mark side didnt matter matter screen scratch would reccommend buying seller,0.0,1,0.041,0.598,0.361,0.9481,281
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,2,iphone new box seal temperedimmediate refund neededor item worth dollar,0.0,1,0.0,0.826,0.174,0.2263,71
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,1,newsignificant wearyellowing screen alsoprice higher price many people get product feel disappointed,0.0,0,0.22,0.78,0.0,-0.4767,100
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,5,u made child eye light last phone wasnt right really thank u buying another phone near future thank u much cyrus family,0.0,0,0.215,0.785,0.0,-0.5652,119
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,1,sold used cell phone fault wi fi system battery used published price quite expensive sent email three week ago never respondienron demand money back cheated meustedes vendieron un telfono celular usado con averas en el sistema de wi fi la batera era usada cuando publicaron que era nuevo el precio era bastante costoso le envi un correo hace tres semanas nunca respondienron exigo que devuelvan mi dinero por que ustedes estafaron,0.0,0,0.08,0.902,0.018,-0.6838,430
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,1,purchased iphone use overseas problem first one returned seller replaced problem replacement returned replacement refund turn iphones manufactured korea dont work country havent heard seller since despite contacting numerous time past month im almost iphone excellent product purchase directly apple,0.0,0,0.118,0.807,0.075,-0.2449,299
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,5,excellent device extremely high quality build would still recommend apple brand still bit pricey would well build mid range product line,0.0,1,0.0,0.684,0.316,0.8074,136
Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,1,everything went wrong im saying bad intention behalf sale people tried everything help get going unlocked poor experience due fact traveling time replace finally stay iphone still amazon attitude expected followed process promised full reimboursement unlocked published included expense shipping comply better forget experience,0.0,0,0.202,0.627,0.171,-0.4215,327
